,Total_floor,Curent_floor,Price,TotalSq,pass_elevator,gruz_elevator,balkon,lodgya,sovmest_sanuz,razdeln_sanuz,Is_second,CentrDist,sell_type_214-FZ,sell_type_GSK_dogovor,sell_type_alternativa,sell_type_free,sell_type_pereustupka,sell_type_predvarit_dogovor,phone_no,phone_yes,parking_mnogour,parking_na_krishe,parking_nazemn,parking_otkritaya,parking_podzemn,age
4923,2,3,1990000.0,26.0,0,0,0,0,1.0,0.0,1,22.337932701237037,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4924,3,3,1990000.0,32.0,0,0,0,0,1.0,0.0,1,27.035442951034074,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4925,3,4,1990000.0,24.6,0,0,0,1,1.0,0.0,1,29.476103829370633,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0
4926,2,22,2090000.0,21.0,2,2,0,0,1.0,0.0,1,28.39791709946304,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
4927,2,3,2090000.0,26.0,0,0,0,0,0.0,0.0,1,29.025480426975143,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4928,1,14,24500000.0,89.2,2,1,0,0,2.0,0.0,1,11.623853470606125,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0
4929,12,12,7790000.0,63.0,2,0,0,1,1.0,0.0,1,16.24473853002742,0,0,0,1,0,0,0,0,0,0,0,0,0,19.0
4930,14,17,9200000.0,38.0,1,1,0,1,1.0,0.0,1,10.460617748762326,0,0,0,1,0,0,0,0,1,0,0,0,0,36.0
4931,3,3,1440000.0,29.0,0,0,0,0,1.0,0.0,1,22.441691424672953,0,0,0,1,0,0,0,0,0,0,1,0,0,6.0
4932,1,9,1540000.0,12.0,0,0,0,0,1.0,0.0,1,16.349802361359455,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
4933,2,21,1590000.0,13.0,1,1,0,0,1.0,0.0,1,29.095391946912354,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0
4934,1,3,1730000.0,34.0,0,0,0,0,0.0,0.0,0,53.25995082158847,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
4935,1,9,1790000.0,12.0,1,0,0,0,1.0,0.0,1,16.349802361359455,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4936,1,9,1790000.0,11.4,0,0,0,0,1.0,0.0,1,21.307843822400677,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0
4937,1,3,1800001.0,34.2,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,35.0
4938,1,3,1800000.0,34.8,0,0,0,0,0.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
4939,1,3,1800000.0,34.0,0,0,0,0,1.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
4940,2,3,1850000.0,34.2,0,0,0,0,1.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
4941,1,2,1880000.0,27.0,0,0,0,0,0.0,1.0,1,24.819691720504583,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
4942,1,3,1890000.0,20.0,0,0,0,0,1.0,0.0,1,21.175445134449745,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4943,1,14,1895000.0,15.0,1,1,0,0,1.0,0.0,1,18.46016345014414,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
4944,1,14,1895000.0,15.0,1,1,0,0,1.0,0.0,1,18.46016345014414,0,0,0,1,0,0,0,0,0,0,1,0,0,15.0
4945,1,3,1900000.0,34.8,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,15.0
4946,1,3,1950000.0,34.0,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
4947,2,4,1990000.0,38.0,0,0,0,1,1.0,0.0,1,18.449493672691766,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0
4948,3,3,1990000.0,32.0,0,0,0,0,1.0,0.0,1,27.035442951034074,0,0,0,1,0,0,0,1,0,0,1,0,0,7.0
4949,2,3,1990000.0,27.0,0,0,0,0,1.0,0.0,1,22.441691424672953,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4950,1,3,1990000.0,19.3,0,0,0,0,1.0,0.0,1,22.480575987389614,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4951,2,3,1990000.0,26.0,0,0,0,0,1.0,0.0,1,22.337932701237037,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4952,3,3,1990000.0,32.0,0,0,0,0,1.0,0.0,1,27.035442951034074,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4953,3,4,1990000.0,24.6,0,0,0,1,1.0,0.0,1,29.476103829370633,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0
4954,2,22,2090000.0,21.0,2,2,0,0,1.0,0.0,1,28.39791709946304,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
4955,2,3,2090000.0,26.0,0,0,0,0,0.0,0.0,1,29.025480426975143,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4956,17,18,174400000.0,218.0,1,1,0,0,0.0,4.0,1,4.447848664965707,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0
4957,38,45,7555850.0,43.3,1,11,0,1,0.0,0.0,0,19.980973032812752,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
4958,3,15,33650000.0,112.0,2,1,0,1,0.0,2.0,1,6.929525670717746,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0
4959,3,3,1440000.0,29.0,0,0,0,0,1.0,0.0,1,22.441691424672953,0,0,0,1,0,0,0,0,0,0,1,0,0,12.0
4960,1,9,1540000.0,12.0,0,0,0,0,1.0,0.0,1,16.349802361359455,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
4961,2,21,1590000.0,13.0,1,1,0,0,1.0,0.0,1,29.095391946912354,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0
4962,1,3,1730000.0,34.0,0,0,0,0,0.0,0.0,0,53.25995082158847,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
4963,1,9,1790000.0,12.0,1,0,0,0,1.0,0.0,1,16.349802361359455,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4964,1,9,1790000.0,11.4,0,0,0,0,1.0,0.0,1,21.307843822400677,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0
4965,1,3,1800001.0,34.2,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,35.0
4966,1,3,1800000.0,34.8,0,0,0,0,0.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
4967,1,3,1800000.0,34.0,0,0,0,0,1.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
4968,2,3,1850000.0,34.2,0,0,0,0,1.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
4969,1,2,1880000.0,27.0,0,0,0,0,0.0,1.0,1,24.819691720504583,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
4970,1,3,1890000.0,20.0,0,0,0,0,1.0,0.0,1,21.175445134449745,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4971,1,14,1895000.0,15.0,1,1,0,0,1.0,0.0,1,18.46016345014414,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
4972,1,14,1895000.0,15.0,1,1,0,0,1.0,0.0,1,18.46016345014414,0,0,0,1,0,0,0,0,0,0,1,0,0,15.0
4973,1,3,1900000.0,34.8,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,15.0
4974,1,3,1950000.0,34.0,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
4975,2,4,1990000.0,38.0,0,0,0,1,1.0,0.0,1,18.449493672691766,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0
4976,3,3,1990000.0,32.0,0,0,0,0,1.0,0.0,1,27.035442951034074,0,0,0,1,0,0,0,1,0,0,1,0,0,7.0
4977,2,3,1990000.0,27.0,0,0,0,0,1.0,0.0,1,22.441691424672953,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4978,1,3,1990000.0,19.3,0,0,0,0,1.0,0.0,1,22.480575987389614,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4979,2,3,1990000.0,26.0,0,0,0,0,1.0,0.0,1,22.337932701237037,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4980,3,3,1990000.0,32.0,0,0,0,0,1.0,0.0,1,27.035442951034074,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4981,3,4,1990000.0,24.6,0,0,0,1,1.0,0.0,1,29.476103829370633,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0
4982,2,22,2090000.0,21.0,2,2,0,0,1.0,0.0,1,28.39791709946304,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
4983,2,3,2090000.0,26.0,0,0,0,0,0.0,0.0,1,29.025480426975143,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4984,2,12,9900000.0,52.0,1,1,0,0,0.0,1.0,1,11.859613566346903,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0
4985,36,46,8500067.0,56.2,2,2,0,1,1.0,0.0,0,5.9793151132353355,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
4986,1,9,8900000.0,64.0,1,0,0,2,0.0,0.0,1,13.349369248912874,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
4987,3,3,1440000.0,29.0,0,0,0,0,1.0,0.0,1,22.441691424672953,0,0,0,1,0,0,0,0,0,0,1,0,0,47.0
4988,1,9,1540000.0,12.0,0,0,0,0,1.0,0.0,1,16.349802361359455,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
4989,2,21,1590000.0,13.0,1,1,0,0,1.0,0.0,1,29.095391946912354,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0
4990,1,3,1730000.0,34.0,0,0,0,0,0.0,0.0,0,53.25995082158847,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
4991,1,9,1790000.0,12.0,1,0,0,0,1.0,0.0,1,16.349802361359455,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4992,1,9,1790000.0,11.4,0,0,0,0,1.0,0.0,1,21.307843822400677,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0
4993,1,3,1800001.0,34.2,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,35.0
4994,1,3,1800000.0,34.8,0,0,0,0,0.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
4995,1,3,1800000.0,34.0,0,0,0,0,1.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
4996,2,3,1850000.0,34.2,0,0,0,0,1.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
4997,1,2,1880000.0,27.0,0,0,0,0,0.0,1.0,1,24.819691720504583,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
4998,1,3,1890000.0,20.0,0,0,0,0,1.0,0.0,1,21.175445134449745,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
4999,1,14,1895000.0,15.0,1,1,0,0,1.0,0.0,1,18.46016345014414,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
5000,1,14,1895000.0,15.0,1,1,0,0,1.0,0.0,1,18.46016345014414,0,0,0,1,0,0,0,0,0,0,1,0,0,15.0
5001,1,3,1900000.0,34.8,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,15.0
5002,1,3,1950000.0,34.0,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
5003,2,4,1990000.0,38.0,0,0,0,1,1.0,0.0,1,18.449493672691766,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0
5004,3,3,1990000.0,32.0,0,0,0,0,1.0,0.0,1,27.035442951034074,0,0,0,1,0,0,0,1,0,0,1,0,0,7.0
5005,2,3,1990000.0,27.0,0,0,0,0,1.0,0.0,1,22.441691424672953,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5006,1,3,1990000.0,19.3,0,0,0,0,1.0,0.0,1,22.480575987389614,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5007,2,3,1990000.0,26.0,0,0,0,0,1.0,0.0,1,22.337932701237037,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5008,3,3,1990000.0,32.0,0,0,0,0,1.0,0.0,1,27.035442951034074,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5009,3,4,1990000.0,24.6,0,0,0,1,1.0,0.0,1,29.476103829370633,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0
5010,2,22,2090000.0,21.0,2,2,0,0,1.0,0.0,1,28.39791709946304,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
5011,2,3,2090000.0,26.0,0,0,0,0,0.0,0.0,1,29.025480426975143,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5012,3,3,6160799.0,32.1,1,1,1,0,0.0,1.0,0,11.894266082147578,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
5013,2,6,84500000.0,155.0,0,0,0,0,0.0,0.0,1,1.921058671835243,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5014,8,48,26000000.0,89.0,1,1,0,0,0.0,0.0,1,12.545018054640243,0,0,0,1,0,0,1,0,0,0,0,0,0,117.0
5015,3,3,1440000.0,29.0,0,0,0,0,1.0,0.0,1,22.441691424672953,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5016,1,9,1540000.0,12.0,0,0,0,0,1.0,0.0,1,16.349802361359455,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
5017,2,21,1590000.0,13.0,1,1,0,0,1.0,0.0,1,29.095391946912354,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0
5018,1,3,1730000.0,34.0,0,0,0,0,0.0,0.0,0,53.25995082158847,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
5019,1,9,1790000.0,12.0,1,0,0,0,1.0,0.0,1,16.349802361359455,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5020,1,9,1790000.0,11.4,0,0,0,0,1.0,0.0,1,21.307843822400677,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0
5021,1,3,1800001.0,34.2,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,35.0
5022,1,3,1800000.0,34.8,0,0,0,0,0.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5023,1,3,1800000.0,34.0,0,0,0,0,1.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5024,2,3,1850000.0,34.2,0,0,0,0,1.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5025,1,2,1880000.0,27.0,0,0,0,0,0.0,1.0,1,24.819691720504583,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
5026,1,3,1890000.0,20.0,0,0,0,0,1.0,0.0,1,21.175445134449745,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5027,1,14,1895000.0,15.0,1,1,0,0,1.0,0.0,1,18.46016345014414,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
5028,1,14,1895000.0,15.0,1,1,0,0,1.0,0.0,1,18.46016345014414,0,0,0,1,0,0,0,0,0,0,1,0,0,15.0
5029,1,3,1900000.0,34.8,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,15.0
5030,1,3,1950000.0,34.0,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
5031,2,4,1990000.0,38.0,0,0,0,1,1.0,0.0,1,18.449493672691766,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0
5032,3,3,1990000.0,32.0,0,0,0,0,1.0,0.0,1,27.035442951034074,0,0,0,1,0,0,0,1,0,0,1,0,0,7.0
5033,2,3,1990000.0,27.0,0,0,0,0,1.0,0.0,1,22.441691424672953,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5034,1,3,1990000.0,19.3,0,0,0,0,1.0,0.0,1,22.480575987389614,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5035,2,3,1990000.0,26.0,0,0,0,0,1.0,0.0,1,22.337932701237037,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5036,3,3,1990000.0,32.0,0,0,0,0,1.0,0.0,1,27.035442951034074,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5037,3,4,1990000.0,24.6,0,0,0,1,1.0,0.0,1,29.476103829370633,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0
5038,2,22,2090000.0,21.0,2,2,0,0,1.0,0.0,1,28.39791709946304,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
5039,2,3,2090000.0,26.0,0,0,0,0,0.0,0.0,1,29.025480426975143,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5040,2,9,20779920.0,58.9,1,1,0,0,0.0,0.0,0,11.922351351493253,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
5041,13,17,6000000.0,38.0,1,1,1,0,0.0,0.0,1,19.033264541309954,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0
5042,10,17,6500000.0,52.0,1,1,1,0,0.0,1.0,1,21.911603229578553,0,0,0,1,0,0,0,1,0,0,0,0,0,15.0
5043,3,3,1440000.0,29.0,0,0,0,0,1.0,0.0,1,22.441691424672953,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5044,1,9,1540000.0,12.0,0,0,0,0,1.0,0.0,1,16.349802361359455,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
5045,2,21,1590000.0,13.0,1,1,0,0,1.0,0.0,1,29.095391946912354,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0
5046,1,3,1730000.0,34.0,0,0,0,0,0.0,0.0,0,53.25995082158847,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
5047,1,9,1790000.0,12.0,1,0,0,0,1.0,0.0,1,16.349802361359455,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5048,1,9,1790000.0,11.4,0,0,0,0,1.0,0.0,1,21.307843822400677,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0
5049,1,3,1800001.0,34.2,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,35.0
5050,1,3,1800000.0,34.8,0,0,0,0,0.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5051,1,3,1800000.0,34.0,0,0,0,0,1.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5052,2,3,1850000.0,34.2,0,0,0,0,1.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5053,1,2,1880000.0,27.0,0,0,0,0,0.0,1.0,1,24.819691720504583,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
5054,1,3,1890000.0,20.0,0,0,0,0,1.0,0.0,1,21.175445134449745,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5055,1,14,1895000.0,15.0,1,1,0,0,1.0,0.0,1,18.46016345014414,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
5056,1,14,1895000.0,15.0,1,1,0,0,1.0,0.0,1,18.46016345014414,0,0,0,1,0,0,0,0,0,0,1,0,0,15.0
5057,1,3,1900000.0,34.8,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,15.0
5058,1,3,1950000.0,34.0,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
5059,2,4,1990000.0,38.0,0,0,0,1,1.0,0.0,1,18.449493672691766,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0
5060,3,3,1990000.0,32.0,0,0,0,0,1.0,0.0,1,27.035442951034074,0,0,0,1,0,0,0,1,0,0,1,0,0,7.0
5061,2,3,1990000.0,27.0,0,0,0,0,1.0,0.0,1,22.441691424672953,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5062,1,3,1990000.0,19.3,0,0,0,0,1.0,0.0,1,22.480575987389614,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5063,2,3,1990000.0,26.0,0,0,0,0,1.0,0.0,1,22.337932701237037,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5064,3,3,1990000.0,32.0,0,0,0,0,1.0,0.0,1,27.035442951034074,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5065,3,4,1990000.0,24.6,0,0,0,1,1.0,0.0,1,29.476103829370633,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0
5066,2,22,2090000.0,21.0,2,2,0,0,1.0,0.0,1,28.39791709946304,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
5067,2,3,2090000.0,26.0,0,0,0,0,0.0,0.0,1,29.025480426975143,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5068,8,9,4350000.0,33.1,0,0,0,0,1.0,0.0,1,12.251525421039737,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
5069,3,9,23400000.0,63.0,1,0,1,1,0.0,0.0,1,2.342819341770414,0,0,0,1,0,0,0,1,0,0,0,0,0,47.0
5070,3,25,6830080.0,46.4,1,1,0,0,1.0,0.0,0,18.387616865850525,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
5071,3,3,1440000.0,29.0,0,0,0,0,1.0,0.0,1,22.441691424672953,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5072,1,9,1540000.0,12.0,0,0,0,0,1.0,0.0,1,16.349802361359455,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
5073,2,21,1590000.0,13.0,1,1,0,0,1.0,0.0,1,29.095391946912354,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0
5074,1,3,1730000.0,34.0,0,0,0,0,0.0,0.0,0,53.25995082158847,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
5075,1,9,1790000.0,12.0,1,0,0,0,1.0,0.0,1,16.349802361359455,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5076,1,9,1790000.0,11.4,0,0,0,0,1.0,0.0,1,21.307843822400677,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0
5077,1,3,1800001.0,34.2,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,35.0
5078,1,3,1800000.0,34.8,0,0,0,0,0.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5079,1,3,1800000.0,34.0,0,0,0,0,1.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5080,2,3,1850000.0,34.2,0,0,0,0,1.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5081,1,2,1880000.0,27.0,0,0,0,0,0.0,1.0,1,24.819691720504583,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
5082,1,3,1890000.0,20.0,0,0,0,0,1.0,0.0,1,21.175445134449745,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5083,1,14,1895000.0,15.0,1,1,0,0,1.0,0.0,1,18.46016345014414,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
5084,1,14,1895000.0,15.0,1,1,0,0,1.0,0.0,1,18.46016345014414,0,0,0,1,0,0,0,0,0,0,1,0,0,15.0
5085,1,3,1900000.0,34.8,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,15.0
5086,1,3,1950000.0,34.0,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
5087,2,4,1990000.0,38.0,0,0,0,1,1.0,0.0,1,18.449493672691766,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0
5088,3,3,1990000.0,32.0,0,0,0,0,1.0,0.0,1,27.035442951034074,0,0,0,1,0,0,0,1,0,0,1,0,0,7.0
5089,2,3,1990000.0,27.0,0,0,0,0,1.0,0.0,1,22.441691424672953,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5090,1,3,1990000.0,19.3,0,0,0,0,1.0,0.0,1,22.480575987389614,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5091,2,3,1990000.0,26.0,0,0,0,0,1.0,0.0,1,22.337932701237037,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5092,3,3,1990000.0,32.0,0,0,0,0,1.0,0.0,1,27.035442951034074,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5093,3,4,1990000.0,24.6,0,0,0,1,1.0,0.0,1,29.476103829370633,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0
5094,2,22,2090000.0,21.0,2,2,0,0,1.0,0.0,1,28.39791709946304,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
5095,2,3,2090000.0,26.0,0,0,0,0,0.0,0.0,1,29.025480426975143,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5096,9,16,8350000.0,69.0,0,0,0,1,0.0,1.0,1,17.465560948664336,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0
5097,3,6,46000000.0,91.0,1,0,1,0,2.0,0.0,1,1.6942367614328475,0,0,0,1,0,0,0,1,0,0,1,0,0,4.0
5098,5,17,85000000.0,120.0,0,3,0,1,2.0,0.0,1,4.3177484027933755,0,0,0,1,0,0,0,0,0,0,0,0,1,90.0
5099,3,3,1440000.0,29.0,0,0,0,0,1.0,0.0,1,22.441691424672953,0,0,0,1,0,0,0,0,0,0,1,0,0,15.0
5100,1,9,1540000.0,12.0,0,0,0,0,1.0,0.0,1,16.349802361359455,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
5101,2,21,1590000.0,13.0,1,1,0,0,1.0,0.0,1,29.095391946912354,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0
5102,1,3,1730000.0,34.0,0,0,0,0,0.0,0.0,0,53.25995082158847,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
5103,1,9,1790000.0,12.0,1,0,0,0,1.0,0.0,1,16.349802361359455,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
5104,1,9,1790000.0,11.4,0,0,0,0,1.0,0.0,1,21.307843822400677,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0
5105,1,3,1800001.0,34.2,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,35.0
5106,1,3,1800000.0,34.8,0,0,0,0,0.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5107,1,3,1800000.0,34.0,0,0,0,0,1.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5108,2,3,1850000.0,34.2,0,0,0,0,1.0,0.0,0,53.25995082158847,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5109,1,2,1880000.0,27.0,0,0,0,0,0.0,1.0,1,24.819691720504583,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
5110,1,3,1890000.0,20.0,0,0,0,0,1.0,0.0,1,21.175445134449745,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
